experiment_id,exam_key,preset,contest_id,question_id,question_order,question_type,max_score,answer_count,scored_count,blank_score_count,model_id,run_status,terminal_event_type,started_at,ended_at,elapsed_seconds,input_tokens,output_tokens,cost_cents,cost_usd,session_id,run_id,prompt_preview,run_dir,grade_csv_path,rubric_path
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,239f665c-adac-4c92-868d-3868e6df3c29,0,short_answer,2,61,61,0,deepseek-v4-flash,completed,run_completed,2026-06-10T07:44:02.549666Z,2026-06-10T07:45:13.197645Z,70.648,239748,5702,4,0.0400,505c59a3-e5a8-4a1c-a6d1-61139ef292b7,b19ee094-584d-437c-8716-b0cdb705cd40,Give an example of how a 4-block file might be striped across 2 OSSs in Lustre.,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/239f665c-adac-4c92-868d-3868e6df3c29/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/239f665c-adac-4c92-868d-3868e6df3c29/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/239f665c-adac-4c92-868d-3868e6df3c29/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,8d229fe3-fa8c-45fb-a560-65b5b00a915a,1,short_answer,2,116,116,0,deepseek-v4-flash,completed,run_completed,2026-06-10T07:45:13.261508Z,2026-06-10T07:47:06.754509Z,113.493,452306,9692,7,0.0700,d4515200-95d4-423e-912c-ba34eac3784b,246705ce-19a2-49af-946f-642cd40a438b,What is Read-Only Replication (ROR) and how does it solve the consistency issue?,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/8d229fe3-fa8c-45fb-a560-65b5b00a915a/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/8d229fe3-fa8c-45fb-a560-65b5b00a915a/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/8d229fe3-fa8c-45fb-a560-65b5b00a915a/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,be2ff616-0006-4b10-8976-b7fc9fc920e5,2,short_answer,2,113,100,13,deepseek-v4-flash,completed,run_completed,2026-06-10T07:47:06.820725Z,2026-06-10T07:49:03.115517Z,116.295,456772,8633,7,0.0700,1e773c71-373a-46c9-b0c5-4f918e68f082,54467f7c-8c8a-4f89-8d58-ec3defeb1321,How does the Primary Copy Protocol handle read and write operations?,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/be2ff616-0006-4b10-8976-b7fc9fc920e5/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/be2ff616-0006-4b10-8976-b7fc9fc920e5/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/be2ff616-0006-4b10-8976-b7fc9fc920e5/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,e3572dd2-f9f1-429a-86fc-adb4cfb1d05b,3,short_answer,4,113,113,0,deepseek-v4-flash,completed,run_completed,2026-06-10T07:49:03.180381Z,2026-06-10T07:50:47.836256Z,104.656,419308,9984,6,0.0600,e37bd2be-e70a-4f6e-8f62-86fb48770488,e56521c6-0156-412f-bf9e-5ffe98085a95,List four examples of file metadata.,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e3572dd2-f9f1-429a-86fc-adb4cfb1d05b/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e3572dd2-f9f1-429a-86fc-adb4cfb1d05b/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e3572dd2-f9f1-429a-86fc-adb4cfb1d05b/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,e1a4ae63-c63b-476e-9cfa-f7629aa4ba5e,4,short_answer,4,111,111,0,deepseek-v4-flash,completed,run_completed,2026-06-10T07:50:47.913421Z,2026-06-10T07:53:14.881610Z,146.955,538759,11843,8,0.0800,d4834e48-5273-40f2-b4a2-8a223057374b,7da69eef-3755-44a7-b116-1aea05156d08,"In a central server algorithm for mutual exclusion, describe a situation where two requests might not be processed in the happened-before order.",/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e1a4ae63-c63b-476e-9cfa-f7629aa4ba5e/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e1a4ae63-c63b-476e-9cfa-f7629aa4ba5e/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e1a4ae63-c63b-476e-9cfa-f7629aa4ba5e/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,7450802f-c278-4f46-86df-c4f76950b05d,5,short_answer,3,115,115,0,deepseek-v4-flash,completed,run_completed,2026-06-10T07:53:14.951039Z,2026-06-10T07:54:53.303454Z,98.338,420194,7908,6,0.0600,25199e44-2f7b-4916-9621-bc1b14984d4f,a0614c95-b699-4f08-aaa7-259834e6113d,Differentiate between External and Internal physical clock synchronization. Are externally synchronized clocks also internally synchronized?,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/7450802f-c278-4f46-86df-c4f76950b05d/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/7450802f-c278-4f46-86df-c4f76950b05d/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/7450802f-c278-4f46-86df-c4f76950b05d/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,ec39ce08-2e77-4e08-b2e9-c2f550a14027,6,short_answer,3,102,100,2,deepseek-v4-flash,completed,run_completed,2026-06-10T07:54:53.369995Z,2026-06-10T07:56:50.427487Z,117.056,381545,10408,6,0.0600,441f0b54-6de4-4f22-af1a-27de3e4e0986,78a2ec8e-529b-412b-b2b4-c3ffdca7b466,Explain the Quorum-Based Protocol for multi-copy updates. What conditions must be met for read and write quorums?,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/ec39ce08-2e77-4e08-b2e9-c2f550a14027/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/ec39ce08-2e77-4e08-b2e9-c2f550a14027/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/ec39ce08-2e77-4e08-b2e9-c2f550a14027/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,b6817d9c-93b7-4444-b0b6-8e2e57e803bb,7,short_answer,3,113,80,33,deepseek-v4-flash,completed,run_completed,2026-06-10T07:56:50.496360Z,2026-06-10T07:58:48.536982Z,118.040,466357,9261,7,0.0700,ab87488d-9604-428d-9ceb-b084497f00ba,b6f52793-6050-47c0-8b05-cc964e8b2077,Explain how a deadlock can occur in Maekawa's mutual exclusion algorithm using an example of three processes.,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/b6817d9c-93b7-4444-b0b6-8e2e57e803bb/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/b6817d9c-93b7-4444-b0b6-8e2e57e803bb/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/b6817d9c-93b7-4444-b0b6-8e2e57e803bb/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,7c8ccf8f-c88b-4267-8c89-f75c540ad82f,8,short_answer,3,117,117,0,deepseek-v4-flash,completed,run_completed,2026-06-10T07:58:48.602914Z,2026-06-10T08:00:33.707421Z,105.104,410739,8852,6,0.0600,ead91804-4d06-4d6f-9f33-9eac64d02862,0bfa295e-544f-449e-bb02-94317a67e908,Describe three variations of the 'Delayed write' scheme used in distributed file systems.,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/7c8ccf8f-c88b-4267-8c89-f75c540ad82f/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/7c8ccf8f-c88b-4267-8c89-f75c540ad82f/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/7c8ccf8f-c88b-4267-8c89-f75c540ad82f/deepseek-v4-flash/rubric.md
exam3-subjective-deepseek-flash-20260610-154401,exam3,exam3-subjective,d4edfae6-c286-4edc-911c-14aed410f503,e0e7fb6b-4497-4653-adcd-7c533eeba109,9,short_answer,3,115,115,0,deepseek-v4-flash,completed,run_completed,2026-06-10T08:00:33.772454Z,2026-06-10T08:01:58.738309Z,84.965,437084,6779,6,0.0600,f24715dc-bbbd-42ee-bbc3-f256dada1071,d8601f48-a605-480b-8c63-dcfb4fff0332,"What are the three essential requirements (safety, liveness, and ordering) for Distributed Mutual Exclusion (DME) algorithms?",/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e0e7fb6b-4497-4653-adcd-7c533eeba109/deepseek-v4-flash,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e0e7fb6b-4497-4653-adcd-7c533eeba109/deepseek-v4-flash/grade.csv,/Users/quan/online_judge/reports/qjudge-paper-experiments/exam3-subjective-deepseek-flash-20260610-154401/runs/e0e7fb6b-4497-4653-adcd-7c533eeba109/deepseek-v4-flash/rubric.md
